date,n_polls,n_eff_polls,Fidesz_hat,Fidesz_lo80,Fidesz_hi80,TISZA_hat,TISZA_lo80,TISZA_hi80,Bal_hat,Bal_lo80,Bal_hi80,MH_hat,MH_lo80,MH_hi80,MKKP_hat,MKKP_lo80,MKKP_hi80,EM_hat,EM_lo80,EM_hi80
2023-04-04,7,4.0,49.19,46.51,51.88,,,,21.96,19.31,24.6,8.7,6.1,11.3,5.39,2.81,7.98,14.75,12.13,17.38
2023-04-05,7,4.0,49.19,46.51,51.88,,,,21.96,19.31,24.6,8.7,6.1,11.3,5.39,2.81,7.98,14.75,12.13,17.38
2023-04-06,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-07,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-08,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-09,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-10,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-11,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-12,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-13,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-14,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-15,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-16,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-17,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-18,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-19,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-20,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-21,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-22,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-23,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-24,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-25,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-26,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-27,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-28,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-29,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-04-30,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-05-01,6,3.8,49.22,46.53,51.91,,,,21.88,19.23,24.53,8.7,6.09,11.3,5.4,2.82,7.99,14.8,12.17,17.42
2023-05-02,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-03,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-04,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-05,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-06,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-07,7,3.4,49.58,46.82,52.35,,,,23.33,20.62,26.04,7.91,5.28,10.53,4.29,1.69,6.89,14.89,12.22,17.56
2023-05-08,8,3.6,48.91,46.21,51.62,,,,23.19,20.52,25.86,8.37,5.76,10.98,5.01,2.42,7.6,14.51,11.88,17.15
2023-05-09,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-10,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-11,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-12,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-13,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-14,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-15,7,3.5,48.94,46.22,51.65,,,,23.15,20.48,25.82,8.36,5.74,10.97,5.01,2.42,7.6,14.55,11.91,17.19
2023-05-16,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-17,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-18,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-19,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-20,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-21,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-22,8,4.3,49.59,46.88,52.3,,,,21.83,19.17,24.5,7.61,5.0,10.21,4.37,1.78,6.96,16.6,13.95,19.24
2023-05-23,7,4.1,49.54,46.82,52.26,,,,21.97,19.3,24.64,7.58,4.97,10.19,4.28,1.69,6.87,16.63,13.98,19.28
2023-05-24,7,4.1,49.54,46.82,52.26,,,,21.97,19.3,24.64,7.58,4.97,10.19,4.28,1.69,6.87,16.63,13.98,19.28
2023-05-25,7,4.1,49.54,46.82,52.26,,,,21.97,19.3,24.64,7.58,4.97,10.19,4.28,1.69,6.87,16.63,13.98,19.28
2023-05-26,6,3.9,49.51,46.78,52.23,,,,22.08,19.41,24.76,7.61,5.01,10.22,4.24,1.65,6.83,16.55,13.9,19.21
2023-05-27,6,3.9,49.51,46.78,52.23,,,,22.08,19.41,24.76,7.61,5.01,10.22,4.24,1.65,6.83,16.55,13.9,19.21
2023-05-28,6,3.9,49.51,46.78,52.23,,,,22.08,19.41,24.76,7.61,5.01,10.22,4.24,1.65,6.83,16.55,13.9,19.21
2023-05-29,7,4.5,49.34,46.62,52.06,,,,20.05,17.39,22.72,7.41,4.8,10.02,5.83,3.23,8.43,17.37,14.71,20.02
2023-05-30,7,4.5,49.34,46.62,52.06,,,,20.05,17.39,22.72,7.41,4.8,10.02,5.83,3.23,8.43,17.37,14.71,20.02
2023-05-31,7,4.5,49.34,46.62,52.06,,,,20.05,17.39,22.72,7.41,4.8,10.02,5.83,3.23,8.43,17.37,14.71,20.02
2023-06-01,7,4.5,49.34,46.62,52.06,,,,20.05,17.39,22.72,7.41,4.8,10.02,5.83,3.23,8.43,17.37,14.71,20.02
2023-06-02,8,4.9,48.91,46.23,51.59,,,,20.99,18.35,23.63,7.6,5.0,10.19,5.88,3.29,8.47,16.61,13.99,19.24
2023-06-03,7,4.7,48.91,46.23,51.6,,,,20.96,18.31,23.6,7.58,4.98,10.18,5.92,3.33,8.51,16.63,14.0,19.26
2023-06-04,7,4.7,48.91,46.23,51.6,,,,20.96,18.31,23.6,7.58,4.98,10.18,5.92,3.33,8.51,16.63,14.0,19.26
2023-06-05,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-06,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-07,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-08,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-09,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-10,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-11,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-12,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-13,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-14,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-15,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-16,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-17,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-18,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-19,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-20,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-21,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-22,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-23,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-24,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-25,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-26,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-27,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-28,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-29,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-06-30,6,4.6,48.93,46.24,51.62,,,,20.92,18.27,23.57,7.55,4.95,10.15,5.92,3.33,8.51,16.68,14.05,19.31
2023-07-01,7,4.1,47.72,45.01,50.44,,,,21.36,18.7,24.03,7.74,5.13,10.34,5.13,2.54,7.72,18.05,15.39,20.7
2023-07-02,7,4.1,47.72,45.01,50.44,,,,21.36,18.7,24.03,7.74,5.13,10.34,5.13,2.54,7.72,18.05,15.39,20.7
2023-07-03,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-04,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-05,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-06,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-07,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-08,6,3.9,47.69,44.96,50.41,,,,21.32,18.65,23.99,7.7,5.09,10.31,5.13,2.54,7.73,18.16,15.5,20.82
2023-07-09,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-10,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-11,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-12,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-13,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-14,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-15,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-16,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-17,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-18,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-19,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-20,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-21,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-22,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-23,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-24,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-25,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-26,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-27,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-28,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-29,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-30,7,4.0,47.81,45.12,50.5,,,,21.99,19.34,24.64,7.82,5.22,10.42,5.48,2.89,8.07,16.9,14.26,19.53
2023-07-31,6,3.7,47.74,45.04,50.44,,,,21.89,19.23,24.54,7.85,5.25,10.45,5.56,2.97,8.16,16.96,14.32,19.6
2023-08-01,6,3.7,47.74,45.04,50.44,,,,21.89,19.23,24.54,7.85,5.25,10.45,5.56,2.97,8.16,16.96,14.32,19.6
2023-08-02,6,3.7,47.74,45.04,50.44,,,,21.89,19.23,24.54,7.85,5.25,10.45,5.56,2.97,8.16,16.96,14.32,19.6
2023-08-03,7,3.2,46.89,44.19,49.59,,,,22.43,19.77,25.09,8.41,5.81,11.02,5.78,3.18,8.37,16.49,13.85,19.13
2023-08-04,7,3.2,46.89,44.19,49.59,,,,22.43,19.77,25.09,8.41,5.81,11.02,5.78,3.18,8.37,16.49,13.85,19.13
2023-08-05,7,3.2,46.89,44.19,49.59,,,,22.43,19.77,25.09,8.41,5.81,11.02,5.78,3.18,8.37,16.49,13.85,19.13
2023-08-06,7,3.2,46.89,44.19,49.59,,,,22.43,19.77,25.09,8.41,5.81,11.02,5.78,3.18,8.37,16.49,13.85,19.13
2023-08-07,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-08,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-09,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-10,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-11,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-12,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-13,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-14,6,3.1,46.86,44.15,49.57,,,,22.41,19.75,25.08,8.4,5.79,11.0,5.77,3.17,8.37,16.56,13.92,19.21
2023-08-15,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-16,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-17,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-18,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-19,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-20,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-21,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-22,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-23,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-24,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-25,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-26,5,2.9,46.72,44.01,49.44,,,,22.52,19.85,25.19,8.47,5.86,11.08,5.86,3.26,8.46,16.42,13.77,19.07
2023-08-27,5,2.8,44.22,41.48,46.95,,,,21.37,18.69,24.05,8.26,5.64,10.88,5.34,2.74,7.94,20.82,18.13,23.5
2023-08-28,5,2.8,44.22,41.48,46.95,,,,21.37,18.69,24.05,8.26,5.64,10.88,5.34,2.74,7.94,20.82,18.13,23.5
2023-08-29,5,2.8,44.22,41.48,46.95,,,,21.37,18.69,24.05,8.26,5.64,10.88,5.34,2.74,7.94,20.82,18.13,23.5
2023-08-30,5,2.8,44.22,41.48,46.95,,,,21.37,18.69,24.05,8.26,5.64,10.88,5.34,2.74,7.94,20.82,18.13,23.5
2023-08-31,5,2.8,44.22,41.48,46.95,,,,21.37,18.69,24.05,8.26,5.64,10.88,5.34,2.74,7.94,20.82,18.13,23.5
2023-09-01,4,2.6,44.08,41.33,46.83,,,,21.31,18.62,24.0,8.27,5.65,10.89,5.31,2.71,7.92,21.02,18.33,23.71
2023-09-02,4,2.6,44.08,41.33,46.83,,,,21.31,18.62,24.0,8.27,5.65,10.89,5.31,2.71,7.92,21.02,18.33,23.71
2023-09-03,6,4.2,45.14,42.45,47.83,,,,21.97,19.32,24.63,8.21,5.61,10.82,5.45,2.86,8.04,19.23,16.58,21.87
2023-09-04,6,4.2,45.14,42.45,47.83,,,,21.97,19.32,24.63,8.21,5.61,10.82,5.45,2.86,8.04,19.23,16.58,21.87
2023-09-05,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-06,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-07,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-08,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-09,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-10,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-11,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-12,7,5.2,46.43,43.75,49.11,,,,19.78,17.14,22.42,8.39,5.79,10.99,6.01,3.42,8.6,19.4,16.76,22.03
2023-09-13,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-14,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-15,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-16,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-17,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-18,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-19,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-20,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-21,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-22,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-23,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-24,8,6.1,46.34,43.67,49.01,,,,20.9,18.26,23.53,8.73,6.13,11.33,5.79,3.2,8.38,18.24,15.61,20.87
2023-09-25,9,6.5,46.25,43.58,48.93,,,,19.44,16.8,22.07,9.05,6.45,11.65,6.09,3.5,8.68,19.17,16.54,21.8
2023-09-26,9,6.5,46.25,43.58,48.93,,,,19.44,16.8,22.07,9.05,6.45,11.65,6.09,3.5,8.68,19.17,16.54,21.8
2023-09-27,9,6.5,46.25,43.58,48.93,,,,19.44,16.8,22.07,9.05,6.45,11.65,6.09,3.5,8.68,19.17,16.54,21.8
2023-09-28,9,6.5,46.25,43.58,48.93,,,,19.44,16.8,22.07,9.05,6.45,11.65,6.09,3.5,8.68,19.17,16.54,21.8
2023-09-29,9,6.5,46.25,43.58,48.93,,,,19.44,16.8,22.07,9.05,6.45,11.65,6.09,3.5,8.68,19.17,16.54,21.8
2023-09-30,8,6.3,46.26,43.58,48.93,,,,19.4,16.76,22.03,9.06,6.46,11.66,6.12,3.53,8.71,19.16,16.53,21.79
2023-10-01,8,6.3,46.26,43.58,48.93,,,,19.4,16.76,22.03,9.06,6.46,11.66,6.12,3.53,8.71,19.16,16.53,21.79
2023-10-02,8,6.3,46.26,43.58,48.93,,,,19.4,16.76,22.03,9.06,6.46,11.66,6.12,3.53,8.71,19.16,16.53,21.79
